InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,customer_known,is_return,revenue
547790,POST,POSTAGE,3,,28.0,12545,SPAIN,True,False,84.0
C547791,22634,CHILDS BREAKFAST SET SPACEBOY,-2,,9.95,17979,UNITED KINGDOM,True,True,-19.9
547793,22180,RETROSPOT LAMP,2,,9.95,14758,UNITED KINGDOM,True,False,19.9
547793,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,2,,14.95,14758,UNITED KINGDOM,True,False,29.9
547793,22797,CHEST OF DRAWERS GINGHAM HEART,2,,16.95,14758,UNITED KINGDOM,True,False,33.9
547793,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,,12.75,14758,UNITED KINGDOM,True,False,25.5
547793,21843,RED RETROSPOT CAKE STAND,2,,10.95,14758,UNITED KINGDOM,True,False,21.9
547793,85066,CREAM SWEETHEART MINI CHEST,2,,12.75,14758,UNITED KINGDOM,True,False,25.5
547793,22796,PHOTO FRAME 3 CLASSIC HANGING,4,,9.95,14758,UNITED KINGDOM,True,False,39.8
547793,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,,8.5,14758,UNITED KINGDOM,True,False,17.0
547793,21735,TWO DOOR CURIO CABINET,2,,12.75,14758,UNITED KINGDOM,True,False,25.5
547793,22768,FAMILY PHOTO FRAME CORNICE,2,,9.95,14758,UNITED KINGDOM,True,False,19.9
547793,22767,TRIPLE PHOTO FRAME CORNICE,6,,9.95,14758,UNITED KINGDOM,True,False,59.699999999999996
547793,22764,"RUSTIC WOODEN CABINET, GLASS DOORS",2,,24.95,14758,UNITED KINGDOM,True,False,49.9
547795,22423,REGENCY CAKESTAND 3 TIER,4,,12.75,14536,UNITED KINGDOM,True,False,51.0
547795,84840,SWEETHEART CARRY-ALL BASKET,1,,8.5,14536,UNITED KINGDOM,True,False,8.5
547795,22829,SWEETHEART WIRE WALL TIDY,1,,9.95,14536,UNITED KINGDOM,True,False,9.95
547795,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,,8.5,14536,UNITED KINGDOM,True,False,8.5
547795,22168,ORGANISER WOOD ANTIQUE WHITE,2,,8.5,14536,UNITED KINGDOM,True,False,17.0
547796,POST,POSTAGE,9,,15.0,14646,NETHERLANDS,True,False,135.0
C547797,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,,9.95,17460,UNITED KINGDOM,True,True,-9.95
547799,22423,REGENCY CAKESTAND 3 TIER,4,,12.75,17139,UNITED KINGDOM,True,False,51.0
547800,85066,CREAM SWEETHEART MINI CHEST,1,,12.75,14504,UNITED KINGDOM,True,False,12.75
547800,22829,SWEETHEART WIRE WALL TIDY,2,,9.95,14504,UNITED KINGDOM,True,False,19.9
547800,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,,8.95,14504,UNITED KINGDOM,True,False,8.95
547800,21784,SHOE SHINE BOX,1,,9.95,14504,UNITED KINGDOM,True,False,9.95
547800,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,,8.5,14504,UNITED KINGDOM,True,False,17.0
547800,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,,8.5,14504,UNITED KINGDOM,True,False,8.5
547801,21843,RED RETROSPOT CAKE STAND,2,,10.95,14107,UNITED KINGDOM,True,False,21.9
547801,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,14107,UNITED KINGDOM,True,False,25.5
547805,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,2,,12.75,13327,UNITED KINGDOM,True,False,25.5
547814,22656,VINTAGE BLUE KITCHEN CABINET,1,,295.0,13452,UNITED KINGDOM,True,False,295.0
547815,POST,POSTAGE,1,,40.0,13520,SWITZERLAND,True,False,40.0
547818,22215,CAKE STAND WHITE TWO TIER LACE,1,,8.5,12748,UNITED KINGDOM,True,False,8.5
547818,21631,HIPPY CHIC DECORATIVE PARASOL,2,,12.75,12748,UNITED KINGDOM,True,False,25.5
547819,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,,12.75,12748,UNITED KINGDOM,True,False,12.75
547821,POST,POSTAGE,4,,18.0,12621,GERMANY,True,False,72.0
547822,21843,RED RETROSPOT CAKE STAND,1,,10.95,12668,GERMANY,True,False,10.95
547822,22221,CAKE STAND LOVEBIRD 2 TIER PINK,2,,9.95,12668,GERMANY,True,False,19.9
547822,22215,CAKE STAND WHITE TWO TIER LACE,2,,8.5,12668,GERMANY,True,False,17.0
547822,POST,POSTAGE,16,,18.0,12668,GERMANY,True,False,288.0
547825,22605,WOODEN CROQUET GARDEN SET,1,,14.95,12778,NETHERLANDS,True,False,14.95
547825,POST,POSTAGE,1,,15.0,12778,NETHERLANDS,True,False,15.0
547828,22423,REGENCY CAKESTAND 3 TIER,4,,12.75,16618,UNITED KINGDOM,True,False,51.0
547829,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,,8.5,16081,UNITED KINGDOM,True,False,17.0
547829,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,,12.75,16081,UNITED KINGDOM,True,False,25.5
547830,22139,RETROSPOT TEA SET CERAMIC 11 PC,1,,10.79,,UNITED KINGDOM,False,False,10.79
547830,22281,EASTER TREE YELLOW BIRDS,1,,12.46,,UNITED KINGDOM,False,False,12.46
547830,22365,DOORMAT RESPECTABLE HOUSE,1,,15.79,,UNITED KINGDOM,False,False,15.79
547830,22423,REGENCY CAKESTAND 3 TIER,1,,24.96,,UNITED KINGDOM,False,False,24.96
547830,22427,ENAMEL FLOWER JUG CREAM,2,,11.63,,UNITED KINGDOM,False,False,23.26
547830,22428,ENAMEL FIRE BUCKET CREAM,1,,14.13,,UNITED KINGDOM,False,False,14.13
547830,22472,TV DINNER TRAY DOLLY GIRL,1,,10.79,,UNITED KINGDOM,False,False,10.79
547830,22474,SPACEBOY TV DINNER TRAY,1,,10.79,,UNITED KINGDOM,False,False,10.79
547830,22605,WOODEN CROQUET GARDEN SET,1,,24.96,,UNITED KINGDOM,False,False,24.96
547830,22606,WOODEN SKITTLES GARDEN SET,1,,33.29,,UNITED KINGDOM,False,False,33.29
547830,22628,PICNIC BOXES SET OF 3 RETROSPOT,1,,9.96,,UNITED KINGDOM,False,False,9.96
547830,22794,SWEETHEART WIRE MAGAZINE RACK,1,,15.79,,UNITED KINGDOM,False,False,15.79
547830,22849,BREAD BIN DINER STYLE MINT,1,,33.29,,UNITED KINGDOM,False,False,33.29
547830,47566,PARTY BUNTING,1,,10.79,,UNITED KINGDOM,False,False,10.79
547830,85066,CREAM SWEETHEART MINI CHEST,1,,24.96,,UNITED KINGDOM,False,False,24.96
547830,DOT,DOTCOM POSTAGE,1,,220.71,,UNITED KINGDOM,False,False,220.71
547830,21621,VINTAGE UNION JACK BUNTING,1,,16.63,,UNITED KINGDOM,False,False,16.63
547833,22423,REGENCY CAKESTAND 3 TIER,1,,12.75,16780,UNITED KINGDOM,True,False,12.75
547833,85145,JARDIN ETCHED GLASS LARGE BELL JAR,1,,12.75,16780,UNITED KINGDOM,True,False,12.75
547834,22622,BOX OF VINTAGE ALPHABET BLOCKS,24,,8.5,17937,UNITED KINGDOM,True,False,204.0
547834,22635,CHILDS BREAKFAST SET DOLLY GIRL,12,,8.5,17937,UNITED KINGDOM,True,False,102.0
547834,22634,CHILDS BREAKFAST SET SPACEBOY,12,,8.5,17937,UNITED KINGDOM,True,False,102.0
547835,22423,REGENCY CAKESTAND 3 TIER,32,,10.95,15465,UNITED KINGDOM,True,False,350.4
547835,21623,VINTAGE UNION JACK MEMOBOARD,2,,9.95,15465,UNITED KINGDOM,True,False,19.9
C547836,22423,REGENCY CAKESTAND 3 TIER,-9,,10.95,15465,UNITED KINGDOM,True,True,-98.55
547837,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,,8.95,17243,UNITED KINGDOM,True,False,35.8
547839,85066,CREAM SWEETHEART MINI CHEST,6,,12.75,12916,UNITED KINGDOM,True,False,76.5
547839,82486,WOOD S/3 CABINET ANT WHITE FINISH,8,,8.95,12916,UNITED KINGDOM,True,False,71.6
547839,22776,SWEETHEART CAKESTAND 3 TIER,2,,9.95,12916,UNITED KINGDOM,True,False,19.9
547844,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,8,,12.75,15045,UNITED KINGDOM,True,False,102.0
547844,22763,KEY CABINET MA CAMPAGNE,2,,9.95,15045,UNITED KINGDOM,True,False,19.9
547844,22423,REGENCY CAKESTAND 3 TIER,16,,10.95,15045,UNITED KINGDOM,True,False,175.2
547845,22423,REGENCY CAKESTAND 3 TIER,3,,12.75,16434,UNITED KINGDOM,True,False,38.25
547846,22788,BROCANTE COAT RACK,1,,9.95,18071,UNITED KINGDOM,True,False,9.95
C547858,22797,CHEST OF DRAWERS GINGHAM HEART,-1,,16.95,14911,EIRE,True,True,-16.95
547861,22191,IVORY DINER WALL CLOCK,2,,8.5,16701,UNITED KINGDOM,True,False,17.0
547861,22192,BLUE DINER WALL CLOCK,2,,8.5,16701,UNITED KINGDOM,True,False,17.0
547861,22193,RED DINER WALL CLOCK,4,,8.5,16701,UNITED KINGDOM,True,False,34.0
547863,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,12728,FRANCE,True,False,25.5
547863,21843,RED RETROSPOT CAKE STAND,2,,10.95,12728,FRANCE,True,False,21.9
547863,22605,WOODEN CROQUET GARDEN SET,1,,14.95,12728,FRANCE,True,False,14.95
547863,POST,POSTAGE,2,,18.0,12728,FRANCE,True,False,36.0
547865,23009,I LOVE LONDON BABY GIFT SET,1,,16.95,,UNITED KINGDOM,False,False,16.95
547867,22626,BLACK KITCHEN SCALES,1,,8.5,13357,UNITED KINGDOM,True,False,8.5
547867,22776,SWEETHEART CAKESTAND 3 TIER,1,,9.95,13357,UNITED KINGDOM,True,False,9.95
547867,22423,REGENCY CAKESTAND 3 TIER,1,,12.75,13357,UNITED KINGDOM,True,False,12.75
547867,22607,WOODEN ROUNDERS GARDEN SET,2,,9.95,13357,UNITED KINGDOM,True,False,19.9
547867,22606,WOODEN SKITTLES GARDEN SET,1,,15.95,13357,UNITED KINGDOM,True,False,15.95
547867,22968,ROSE COTTAGE KEEPSAKE BOX,1,,9.95,13357,UNITED KINGDOM,True,False,9.95
547872,22501,PICNIC BASKET WICKER LARGE,1,,9.95,16777,UNITED KINGDOM,True,False,9.95
547872,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",1,,12.75,16777,UNITED KINGDOM,True,False,12.75
547873,85141,JARDIN ETCHED GLASS FRUITBOWL,1,,10.75,13240,UNITED KINGDOM,True,False,10.75
547873,M,MANUAL,1,,14.95,13240,UNITED KINGDOM,True,False,14.95
547873,85145,JARDIN ETCHED GLASS LARGE BELL JAR,1,,12.75,13240,UNITED KINGDOM,True,False,12.75
547874,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,,9.95,14476,UNITED KINGDOM,True,False,9.95
547876,22215,CAKE STAND WHITE TWO TIER LACE,2,,8.5,16638,UNITED KINGDOM,True,False,17.0
547876,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,16638,UNITED KINGDOM,True,False,25.5
547876,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,,12.75,16638,UNITED KINGDOM,True,False,12.75
547876,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,,9.95,16638,UNITED KINGDOM,True,False,19.9
547876,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,1,,12.75,16638,UNITED KINGDOM,True,False,12.75
547876,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,1,,12.75,16638,UNITED KINGDOM,True,False,12.75
547876,22168,ORGANISER WOOD ANTIQUE WHITE,2,,8.5,16638,UNITED KINGDOM,True,False,17.0
547877,22423,REGENCY CAKESTAND 3 TIER,1,,12.75,14573,UNITED KINGDOM,True,False,12.75
547877,22424,ENAMEL BREAD BIN CREAM,3,,12.75,14573,UNITED KINGDOM,True,False,38.25
547877,22763,KEY CABINET MA CAMPAGNE,1,,9.95,14573,UNITED KINGDOM,True,False,9.95
547877,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,,14.95,14573,UNITED KINGDOM,True,False,14.95
547877,21781,MA CAMPAGNE CUTLERY BOX,3,,14.95,14573,UNITED KINGDOM,True,False,44.849999999999994
547880,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,,8.5,15426,UNITED KINGDOM,True,False,8.5
547880,22763,KEY CABINET MA CAMPAGNE,1,,9.95,15426,UNITED KINGDOM,True,False,9.95
547881,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,13110,UNITED KINGDOM,True,False,25.5
547882,85163A,WHITE BAROQUE WALL CLOCK,1,,12.75,14911,EIRE,True,False,12.75
547882,22423,REGENCY CAKESTAND 3 TIER,1,,12.75,14911,EIRE,True,False,12.75
547882,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,,14.95,14911,EIRE,True,False,14.95
547882,21270,ANTIQUE CREAM CUTLERY CUPBOARD,1,,12.75,14911,EIRE,True,False,12.75
547882,21735,TWO DOOR CURIO CABINET,2,,12.75,14911,EIRE,True,False,25.5
547882,22168,ORGANISER WOOD ANTIQUE WHITE,2,,8.5,14911,EIRE,True,False,17.0
547882,C2,CARRIAGE,1,,50.0,14911,EIRE,True,False,50.0
547883,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,14755,UNITED KINGDOM,True,False,25.5
547884,37449,CERAMIC CAKE STAND + HANGING CAKES,2,,9.95,13481,UNITED KINGDOM,True,False,19.9
547887,85066,CREAM SWEETHEART MINI CHEST,2,,12.75,16245,UNITED KINGDOM,True,False,25.5
547887,22487,WHITE WOOD GARDEN PLANT LADDER,2,,9.95,16245,UNITED KINGDOM,True,False,19.9
547887,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,,12.75,16245,UNITED KINGDOM,True,False,12.75
547888,22846,BREAD BIN DINER STYLE RED,2,,16.95,13368,UNITED KINGDOM,True,False,33.9
547888,C2,CARRIAGE,1,,50.0,13368,UNITED KINGDOM,True,False,50.0
547892,22191,IVORY DINER WALL CLOCK,2,,8.5,12669,FRANCE,True,False,17.0
547892,22192,BLUE DINER WALL CLOCK,2,,8.5,12669,FRANCE,True,False,17.0
547892,22193,RED DINER WALL CLOCK,2,,8.5,12669,FRANCE,True,False,17.0
547892,22626,BLACK KITCHEN SCALES,2,,8.5,12669,FRANCE,True,False,17.0
547892,POST,POSTAGE,6,,18.0,12669,FRANCE,True,False,108.0
547893,22423,REGENCY CAKESTAND 3 TIER,8,,12.75,13552,UNITED KINGDOM,True,False,102.0
547895,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,,9.95,18118,UNITED KINGDOM,True,False,9.95
547895,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,,9.95,18118,UNITED KINGDOM,True,False,19.9
547896,22752,SET 7 BABUSHKA NESTING BOXES,1,,8.5,17841,UNITED KINGDOM,True,False,8.5
547896,21361,LOVE LARGE WOOD LETTERS,2,,12.75,17841,UNITED KINGDOM,True,False,25.5
547896,47570B,TEA TIME TABLE CLOTH,1,,10.65,17841,UNITED KINGDOM,True,False,10.65
547897,22605,WOODEN CROQUET GARDEN SET,1,,14.95,12792,PORTUGAL,True,False,14.95
547897,POST,POSTAGE,2,,28.0,12792,PORTUGAL,True,False,56.0
547898,22191,IVORY DINER WALL CLOCK,2,,8.5,16523,UNITED KINGDOM,True,False,17.0
C547899,POST,POSTAGE,-1,,55.89,,UNITED KINGDOM,False,True,-55.89
C547899,M,MANUAL,-1,,1486.12,,UNITED KINGDOM,False,True,-1486.12
547901,AMAZONFEE,AMAZON FEE,1,,219.76,,UNITED KINGDOM,False,False,219.76
547902,21843,RED RETROSPOT CAKE STAND,1,,10.95,17765,UNITED KINGDOM,True,False,10.95
547902,22168,ORGANISER WOOD ANTIQUE WHITE,1,,8.5,17765,UNITED KINGDOM,True,False,8.5
547902,22829,SWEETHEART WIRE WALL TIDY,1,,9.95,17765,UNITED KINGDOM,True,False,9.95
547902,22776,SWEETHEART CAKESTAND 3 TIER,1,,9.95,17765,UNITED KINGDOM,True,False,9.95
547903,22424,ENAMEL BREAD BIN CREAM,1,,12.75,15039,UNITED KINGDOM,True,False,12.75
C547904,AMAZONFEE,AMAZON FEE,-1,,219.76,,UNITED KINGDOM,False,True,-219.76
C547905,POST,POSTAGE,-1,,18.66,,UNITED KINGDOM,False,True,-18.66
C547905,M,MANUAL,-1,,416.75,,UNITED KINGDOM,False,True,-416.75
547906,21623,VINTAGE UNION JACK MEMOBOARD,1,,9.95,14410,UNITED KINGDOM,True,False,9.95
547907,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,1,,12.75,15083,UNITED KINGDOM,True,False,12.75
547907,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,1,,12.75,15083,UNITED KINGDOM,True,False,12.75
C547908,M,MANUAL,-1,,646.46,,UNITED KINGDOM,False,True,-646.46
C547908,POST,POSTAGE,-1,,38.45,,UNITED KINGDOM,False,True,-38.45
547912,22526,WHEELBARROW FOR CHILDREN,1,,12.75,18010,UNITED KINGDOM,True,False,12.75
547912,22849,BREAD BIN DINER STYLE MINT,1,,16.95,18010,UNITED KINGDOM,True,False,16.95
547912,22776,SWEETHEART CAKESTAND 3 TIER,1,,9.95,18010,UNITED KINGDOM,True,False,9.95
547912,22894,TABLECLOTH RED APPLES DESIGN,1,,9.95,18010,UNITED KINGDOM,True,False,9.95
C547913,POST,POSTAGE,-1,,13.39,,UNITED KINGDOM,False,True,-13.39
C547913,M,MANUAL,-1,,325.0,,UNITED KINGDOM,False,True,-325.0
547914,POST,POSTAGE,1,,18.0,12594,ITALY,True,False,18.0
C547915,POST,POSTAGE,-1,,29.7,,UNITED KINGDOM,False,True,-29.7
C547915,M,MANUAL,-1,,165.29,,UNITED KINGDOM,False,True,-165.29
547918,22487,WHITE WOOD GARDEN PLANT LADDER,1,,9.95,15249,UNITED KINGDOM,True,False,9.95
547918,22968,ROSE COTTAGE KEEPSAKE BOX,2,,9.95,15249,UNITED KINGDOM,True,False,19.9
547918,22894,TABLECLOTH RED APPLES DESIGN,2,,9.95,15249,UNITED KINGDOM,True,False,19.9
547922,22485,SET OF 2 WOODEN MARKET CRATES,2,,12.75,15624,UNITED KINGDOM,True,False,25.5
547922,22487,WHITE WOOD GARDEN PLANT LADDER,1,,9.95,15624,UNITED KINGDOM,True,False,9.95
547922,21623,VINTAGE UNION JACK MEMOBOARD,2,,9.95,15624,UNITED KINGDOM,True,False,19.9
547923,22803,IVORY EMBROIDERED QUILT,1,,39.95,14344,UNITED KINGDOM,True,False,39.95
547924,22423,REGENCY CAKESTAND 3 TIER,1,,12.75,17749,UNITED KINGDOM,True,False,12.75
547924,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,,8.5,17749,UNITED KINGDOM,True,False,17.0
547925,22849,BREAD BIN DINER STYLE MINT,2,,16.95,12481,GERMANY,True,False,33.9
547925,POST,POSTAGE,4,,18.0,12481,GERMANY,True,False,72.0
547926,22849,BREAD BIN DINER STYLE MINT,4,,14.95,12481,GERMANY,True,False,59.8
C547930,POST,POSTAGE,-1,,18.0,12594,ITALY,True,True,-18.0
547931,POST,POSTAGE,1,,28.0,12594,ITALY,True,False,28.0
547934,POST,POSTAGE,1,,18.0,12474,GERMANY,True,False,18.0
547934,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,,12.75,12474,GERMANY,True,False,25.5
547935,22656,VINTAGE BLUE KITCHEN CABINET,1,,125.0,15874,UNITED KINGDOM,True,False,125.0
547935,21761,WOOD AND GLASS MEDICINE CABINET,1,,29.95,15874,UNITED KINGDOM,True,False,29.95
547936,22968,ROSE COTTAGE KEEPSAKE BOX,1,,9.95,15874,UNITED KINGDOM,True,False,9.95
547937,22423,REGENCY CAKESTAND 3 TIER,1,,12.75,15068,UNITED KINGDOM,True,False,12.75
547937,21270,ANTIQUE CREAM CUTLERY CUPBOARD,1,,12.75,15068,UNITED KINGDOM,True,False,12.75
547937,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,,9.95,15068,UNITED KINGDOM,True,False,9.95
547937,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,,8.95,15068,UNITED KINGDOM,True,False,17.9
547938,22829,SWEETHEART WIRE WALL TIDY,2,,9.95,13901,UNITED KINGDOM,True,False,19.9
547938,90124A,PINK MURANO TWIST NECKLACE,1,,9.95,13901,UNITED KINGDOM,True,False,9.95
547938,90124B,BLUE MURANO TWIST NECKLACE,1,,9.95,13901,UNITED KINGDOM,True,False,9.95
547938,90124C,GREEN MURANO TWIST NECKLACE,1,,9.95,13901,UNITED KINGDOM,True,False,9.95
547939,22423,REGENCY CAKESTAND 3 TIER,10,,12.75,15611,UNITED KINGDOM,True,False,127.5
547940,21781,MA CAMPAGNE CUTLERY BOX,1,,14.95,16814,UNITED KINGDOM,True,False,14.95
547941,POST,POSTAGE,1,,150.0,16692,UNITED KINGDOM,True,False,150.0
547944,22509,SEWING BOX RETROSPOT DESIGN,1,,16.95,12971,UNITED KINGDOM,True,False,16.95
547949,22423,REGENCY CAKESTAND 3 TIER,6,,12.75,14021,UNITED KINGDOM,True,False,76.5
547962,21843,RED RETROSPOT CAKE STAND,1,,10.95,12957,UNITED KINGDOM,True,False,10.95
547964,20700,GREEN CAT FLORAL CUSHION COVER,1,,9.96,,UNITED KINGDOM,False,False,9.96
547964,20934,SET/3 POT PLANT CANDLES,1,,10.79,,UNITED KINGDOM,False,False,10.79
547964,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,,15.79,,UNITED KINGDOM,False,False,15.79
547964,21524,DOORMAT SPOTTY HOME SWEET HOME,1,,15.79,,UNITED KINGDOM,False,False,15.79
547964,21621,VINTAGE UNION JACK BUNTING,1,,16.63,,UNITED KINGDOM,False,False,16.63
547964,21843,RED RETROSPOT CAKE STAND,1,,20.79,,UNITED KINGDOM,False,False,20.79
547964,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,,16.63,,UNITED KINGDOM,False,False,33.26
547964,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,,16.63,,UNITED KINGDOM,False,False,16.63
547964,22424,ENAMEL BREAD BIN CREAM,2,,24.96,,UNITED KINGDOM,False,False,49.92
547964,22427,ENAMEL FLOWER JUG CREAM,1,,11.63,,UNITED KINGDOM,False,False,11.63
547964,22430,ENAMEL WATERING CAN CREAM,1,,9.96,,UNITED KINGDOM,False,False,9.96
547964,22502,PICNIC BASKET WICKER SMALL,1,,10.79,,UNITED KINGDOM,False,False,10.79
547964,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,,10.79,,UNITED KINGDOM,False,False,10.79
547964,22781,GUMBALL MAGAZINE RACK,1,,14.96,,UNITED KINGDOM,False,False,14.96
547964,22894,TABLECLOTH RED APPLES DESIGN,1,,20.79,,UNITED KINGDOM,False,False,20.79
547964,22968,ROSE COTTAGE KEEPSAKE BOX,1,,19.96,,UNITED KINGDOM,False,False,19.96
547964,48188,DOORMAT WELCOME PUPPIES,1,,15.79,,UNITED KINGDOM,False,False,15.79
547964,48194,DOORMAT HEARTS,1,,15.79,,UNITED KINGDOM,False,False,15.79
547964,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,,14.13,,UNITED KINGDOM,False,False,14.13
547964,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,1,,10.79,,UNITED KINGDOM,False,False,10.79
547964,85103,SILVER T-LIGHT SETTING,5,,13.29,,UNITED KINGDOM,False,False,66.44999999999999
547964,DOT,DOTCOM POSTAGE,1,,184.6,,UNITED KINGDOM,False,False,184.6
547967,21110,LARGE CAKE TOWEL PINK SPOTS,1,,13.29,,UNITED KINGDOM,False,False,13.29
547967,21621,VINTAGE UNION JACK BUNTING,4,,16.63,,UNITED KINGDOM,False,False,66.52
547967,21955,DOORMAT UNION JACK GUNS AND ROSES,1,,15.79,,UNITED KINGDOM,False,False,15.79
547967,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",1,,10.79,,UNITED KINGDOM,False,False,10.79
547967,22282,12 EGG HOUSE PAINTED WOOD,1,,24.96,,UNITED KINGDOM,False,False,24.96
547967,22423,REGENCY CAKESTAND 3 TIER,1,,24.96,,UNITED KINGDOM,False,False,24.96
547967,22499,WOODEN UNION JACK BUNTING,2,,12.46,,UNITED KINGDOM,False,False,24.92
547967,22721,SET OF 3 CAKE TINS SKETCHBOOK,2,,10.79,,UNITED KINGDOM,False,False,21.58
547967,22770,MIRROR CORNICE,4,,29.17,,UNITED KINGDOM,False,False,116.68
547967,23126,FELTCRAFT GIRL AMELIE KIT,1,,10.79,,UNITED KINGDOM,False,False,10.79
547967,23127,FELTCRAFT GIRL NICOLE KIT,1,,10.79,,UNITED KINGDOM,False,False,10.79
547967,23128,FELTCRAFT BOY JEAN-PAUL KIT,1,,10.79,,UNITED KINGDOM,False,False,10.79
547967,47566,PARTY BUNTING,1,,10.79,,UNITED KINGDOM,False,False,10.79
547967,48188,DOORMAT WELCOME PUPPIES,1,,15.79,,UNITED KINGDOM,False,False,15.79
547967,84078A,SET/4 WHITE RETRO STORAGE CUBES,1,,74.96,,UNITED KINGDOM,False,False,74.96
547967,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,1,,10.79,,UNITED KINGDOM,False,False,10.79
547967,85066,CREAM SWEETHEART MINI CHEST,1,,24.96,,UNITED KINGDOM,False,False,24.96
547967,DOT,DOTCOM POSTAGE,1,,229.79,,UNITED KINGDOM,False,False,229.79
547969,23009,I LOVE LONDON BABY GIFT SET,1,,16.95,17238,UNITED KINGDOM,True,False,16.95
547969,22634,CHILDS BREAKFAST SET SPACEBOY,1,,9.95,17238,UNITED KINGDOM,True,False,9.95
547969,22635,CHILDS BREAKFAST SET DOLLY GIRL,1,,9.95,17238,UNITED KINGDOM,True,False,9.95
547969,23007,SPACEBOY BABY GIFT SET,1,,16.95,17238,UNITED KINGDOM,True,False,16.95
547990,22487,WHITE WOOD GARDEN PLANT LADDER,1,,9.95,15589,UNITED KINGDOM,True,False,9.95
547990,22168,ORGANISER WOOD ANTIQUE WHITE,2,,8.5,15589,UNITED KINGDOM,True,False,17.0
547990,21277,FRENCH STYLE EMBOSSED HEART CABINET,1,,21.95,15589,UNITED KINGDOM,True,False,21.95
C547992,22180,RETROSPOT LAMP,-1,,9.95,18225,UNITED KINGDOM,True,True,-9.95
547993,22423,REGENCY CAKESTAND 3 TIER,4,,12.75,,EIRE,False,False,51.0
547993,22776,SWEETHEART CAKESTAND 3 TIER,2,,9.95,,EIRE,False,False,19.9
547993,21735,TWO DOOR CURIO CABINET,2,,12.75,,EIRE,False,False,25.5
547993,C2,CARRIAGE,1,,50.0,,EIRE,False,False,50.0
548003,22192,BLUE DINER WALL CLOCK,2,,8.5,18044,UNITED KINGDOM,True,False,17.0
548003,22485,SET OF 2 WOODEN MARKET CRATES,2,,12.75,18044,UNITED KINGDOM,True,False,25.5
548003,22848,BREAD BIN DINER STYLE PINK,1,,16.95,18044,UNITED KINGDOM,True,False,16.95
548003,22849,BREAD BIN DINER STYLE MINT,1,,16.95,18044,UNITED KINGDOM,True,False,16.95
548006,22607,WOODEN ROUNDERS GARDEN SET,2,,9.95,18226,UNITED KINGDOM,True,False,19.9
548010,23008,DOLLY GIRL BABY GIFT SET,18,,14.95,14646,NETHERLANDS,True,False,269.09999999999997
548010,23007,SPACEBOY BABY GIFT SET,18,,14.95,14646,NETHERLANDS,True,False,269.09999999999997
548010,23010,CIRCUS PARADE BABY GIFT SET,6,,14.95,14646,NETHERLANDS,True,False,89.69999999999999
548011,22968,ROSE COTTAGE KEEPSAKE BOX,24,,8.5,14646,NETHERLANDS,True,False,204.0
548011,22423,REGENCY CAKESTAND 3 TIER,32,,10.95,14646,NETHERLANDS,True,False,350.4
